ID,"UID DA TOMADA","TIPO DE CARREGAMENTO","ESTADO DO POSTO",CIDADE,MORADA,OPERADOR,MOBICHARGER,"NÍVEL DE TENSÃO","TARIFA 1","TARIFA 2","TARIFA 3","TIPO DE TOMADA","FORMATO DA TOMADA","POTÊNCIA DA TOMADA (kW)","ESTADO DA TOMADA","ÚLTIMA ATUALIZAÇÃO","POTÊNCIA DA TOMADA (kW) NUMERIC",T1kWh,T2kWh,T3kWh,T1min,T2min,T3min,"ACTIVAÇÃO","€kWh","€min","Duração (minutos) até 7kW","Duração (minutos) até 22kW","Duração (minutos) até 130kW","CCS2 Custo €","TYPE2 7kW Custo €","TYPE2 22kW Custo €"
LRS-00068,LRS-00068-02,"Rápido","Disponível",Loures,"Rua das Giestas - Bobadela","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,1/min ",,CCS,CABLE,60.0,"Disponível","2023-04-30 09:42:51.375000",60,0,0,0,0,0.1,0,0.297,0,0.1,583.783783783784,144,46.8,4.977,58.6753783783784,14.697
LRS-00069,LRS-00069-02,"Rápido","Disponível",Loures,"Rua das Giestas - Bobadela","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,1/min ",,CCS,CABLE,60.0,"Disponível","2023-04-30 08:24:08.000000",60,0,0,0,0,0.1,0,0.297,0,0.1,583.783783783784,144,46.8,4.977,58.6753783783784,14.697
LRS-00069,LRS-00069-01,"Rápido","Disponível",Loures,"Rua das Giestas - Bobadela","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,1/min ",,CHAdeMO,CABLE,50.0,"Disponível","2023-04-30 08:24:08.000000",50,0,0,0,0,0.1,0,0.297,0,0.1,583.783783783784,144,56.16,5.913,58.6753783783784,14.697
LRS-00070,LRS-00070-02,"Rápido","Disponível",Loures,"Rua das Giestas - Bobadela","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,1/min ",,CCS,CABLE,60.0,"Disponível","2023-04-30 08:22:03.200000",60,0,0,0,0,0.1,0,0.297,0,0.1,583.783783783784,144,46.8,4.977,58.6753783783784,14.697
LRS-00070,LRS-00070-01,"Rápido","Disponível",Loures,"Rua das Giestas - Bobadela","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,1/min ",,CHAdeMO,CABLE,50.0,"Disponível","2023-04-30 08:22:03.200000",50,0,0,0,0,0.1,0,0.297,0,0.1,583.783783783784,144,56.16,5.913,58.6753783783784,14.697
LRS-00071,LRS-00071-01,"Semirrápido","Disponível",Loures,"Rua das Giestas - Bobadela","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,03/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-29 23:29:47.605000",22,0,0,0,0,0.03,0,0.297,0,0.03,583.783783783784,144,127.636363636364,4.12609090909091,17.8105135135135,4.617
LRS-00071,LRS-00071-02,"Semirrápido","Disponível",Loures,"Rua das Giestas - Bobadela","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,03/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-29 23:29:47.605000",22,0,0,0,0,0.03,0,0.297,0,0.03,583.783783783784,144,127.636363636364,4.12609090909091,17.8105135135135,4.617
LRS-00072,LRS-00072-01,"Semirrápido","Disponível",Loures,"Rua das Giestas - Bobadela","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,03/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 11:19:22.437000",22,0,0,0,0,0.03,0,0.297,0,0.03,583.783783783784,144,127.636363636364,4.12609090909091,17.8105135135135,4.617
LRS-00072,LRS-00072-02,"Semirrápido","Disponível",Loures,"Rua das Giestas - Bobadela","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,03/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 11:19:22.437000",22,0,0,0,0,0.03,0,0.297,0,0.03,583.783783783784,144,127.636363636364,4.12609090909091,17.8105135135135,4.617
LRS-00073,LRS-00073-02,"Semirrápido","Disponível",Loures,"Rua das Giestas - Bobadela","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,03/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-27 08:46:22.028000",22,0,0,0,0,0.03,0,0.297,0,0.03,583.783783783784,144,127.636363636364,4.12609090909091,17.8105135135135,4.617
LRS-00073,LRS-00073-01,"Semirrápido","Disponível",Loures,"Rua das Giestas - Bobadela","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,03/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-27 08:46:22.028000",22,0,0,0,0,0.03,0,0.297,0,0.03,583.783783783784,144,127.636363636364,4.12609090909091,17.8105135135135,4.617
LRS-00074,LRS-00074-01,"Semirrápido","Disponível",Loures,"Rua das Giestas - Bobadela","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,03/min ",,Mennekes,SOCKET,22.0,"Em uso","2023-04-30 10:43:17.985000",22,0,0,0,0,0.03,0,0.297,0,0.03,583.783783783784,144,127.636363636364,4.12609090909091,17.8105135135135,4.617
LRS-00074,LRS-00074-02,"Semirrápido","Disponível",Loures,"Rua das Giestas - Bobadela","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,03/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 10:43:17.985000",22,0,0,0,0,0.03,0,0.297,0,0.03,583.783783783784,144,127.636363636364,4.12609090909091,17.8105135135135,4.617
LRS-00075,LRS-00075-01,"Semirrápido","Disponível",Loures,"Rua das Giestas - Bobadela","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,03/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 08:28:02.772000",22,0,0,0,0,0.03,0,0.297,0,0.03,583.783783783784,144,127.636363636364,4.12609090909091,17.8105135135135,4.617
LRS-00075,LRS-00075-02,"Semirrápido","Disponível",Loures,"Rua das Giestas - Bobadela","EDP - EDP Comercial","Não","Média Tensão","€0,297/charge ","€0,03/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 08:28:02.772000",22,0,0,0,0,0.03,0,0.297,0,0.03,583.783783783784,144,127.636363636364,4.12609090909091,17.8105135135135,4.617
LRS-00076,LRS-00076-02,"Rápido","Disponível",Loures,"Rotunda Nuno Rodrigues dos Santos nº2 a 2C","HRZ - Power dot","Não","Baixa Tensão Especial","€0,3/charge ","€0,1/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-29 19:20:14.369000",22,0,0,0,0,0.1,0,0.3,0,0.1,583.783783783784,144,127.636363636364,13.0636363636364,58.6783783783784,14.7
LRS-00076,LRS-00076-03,"Rápido","Disponível",Loures,"Rotunda Nuno Rodrigues dos Santos nº2 a 2C","HRZ - Power dot","Não","Baixa Tensão Especial","€0,3/charge ","€0,1/min ",,CCS,CABLE,60.0,"Disponível","2023-04-29 19:20:14.369000",60,0,0,0,0,0.1,0,0.3,0,0.1,583.783783783784,144,46.8,4.98,58.6783783783784,14.7
LRS-00076,LRS-00076-01,"Rápido","Disponível",Loures,"Rotunda Nuno Rodrigues dos Santos nº2 a 2C","HRZ - Power dot","Não","Baixa Tensão Especial","€0,3/charge ","€0,1/min ",,CHAdeMO,CABLE,60.0,"Disponível","2023-04-29 19:20:14.369000",60,0,0,0,0,0.1,0,0.3,0,0.1,583.783783783784,144,46.8,4.98,58.6783783783784,14.7
LRS-00077,LRS-00077-01,"Rápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0/min ","€0,12/min após 30min ",CHAdeMO,CABLE,60.0,"Fora de Serviço","2023-04-30 11:38:55.642000",60,0,0,0,0,0,0.12,0.2608,0,0.12,583.783783783784,144,46.8,5.8768,70.314854054054,17.5408
LRS-00077,LRS-00077-02,"Rápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0/min ","€0,12/min após 30min ",CCS,CABLE,60.0,"Disponível","2023-04-30 11:38:55.642000",60,0,0,0,0,0,0.12,0.2608,0,0.12,583.783783783784,144,46.8,5.8768,70.314854054054,17.5408
LRS-00078,LRS-00078-02,"Rápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0/min ","€0,12/min após 30min ",CCS,CABLE,60.0,"Disponível","2023-04-30 11:01:15.898000",60,0,0,0,0,0,0.12,0.2608,0,0.12,583.783783783784,144,46.8,5.8768,70.314854054054,17.5408
LRS-00078,LRS-00078-01,"Rápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0/min ","€0,12/min após 30min ",CHAdeMO,CABLE,60.0,"Disponível","2023-04-30 11:01:15.898000",60,0,0,0,0,0,0.12,0.2608,0,0.12,583.783783783784,144,46.8,5.8768,70.314854054054,17.5408
LRS-00079,LRS-00079-02,"Semirrápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0,039/min ",,Mennekes,SOCKET,22.0,"Em uso","2023-04-30 10:48:47.512000",22,0,0,0,0,0.039,0,0.2608,0,0.039,583.783783783784,144,127.636363636364,5.23861818181818,23.0283675675676,5.8768
LRS-00079,LRS-00079-01,"Semirrápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0,039/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 10:48:47.512000",22,0,0,0,0,0.039,0,0.2608,0,0.039,583.783783783784,144,127.636363636364,5.23861818181818,23.0283675675676,5.8768
LRS-00081,LRS-00081-02,"Semirrápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0,039/min ",,Mennekes,SOCKET,22.0,"Em uso","2023-04-30 11:26:06.232000",22,0,0,0,0,0.039,0,0.2608,0,0.039,583.783783783784,144,127.636363636364,5.23861818181818,23.0283675675676,5.8768
LRS-00081,LRS-00081-01,"Semirrápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0,039/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 11:26:06.232000",22,0,0,0,0,0.039,0,0.2608,0,0.039,583.783783783784,144,127.636363636364,5.23861818181818,23.0283675675676,5.8768
LRS-00082,LRS-00082-02,"Semirrápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0,039/min ",,Mennekes,SOCKET,22.0,"Em uso","2023-04-30 09:55:32.698000",22,0,0,0,0,0.039,0,0.2608,0,0.039,583.783783783784,144,127.636363636364,5.23861818181818,23.0283675675676,5.8768
LRS-00082,LRS-00082-01,"Semirrápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0,039/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 09:55:32.698000",22,0,0,0,0,0.039,0,0.2608,0,0.039,583.783783783784,144,127.636363636364,5.23861818181818,23.0283675675676,5.8768
LRS-00083,LRS-00083-01,"Semirrápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0,039/min ",,Mennekes,SOCKET,22.0,"Em uso","2023-04-30 09:40:50.144000",22,0,0,0,0,0.039,0,0.2608,0,0.039,583.783783783784,144,127.636363636364,5.23861818181818,23.0283675675676,5.8768
LRS-00083,LRS-00083-02,"Semirrápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0,039/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 09:40:50.144000",22,0,0,0,0,0.039,0,0.2608,0,0.039,583.783783783784,144,127.636363636364,5.23861818181818,23.0283675675676,5.8768
LRS-00084,LRS-00084-02,"Semirrápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0,039/min ",,Mennekes,SOCKET,22.0,"Em uso","2023-04-30 10:03:41.636000",22,0,0,0,0,0.039,0,0.2608,0,0.039,583.783783783784,144,127.636363636364,5.23861818181818,23.0283675675676,5.8768
LRS-00084,LRS-00084-01,"Semirrápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0,039/min ",,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 10:03:41.636000",22,0,0,0,0,0.039,0,0.2608,0,0.039,583.783783783784,144,127.636363636364,5.23861818181818,23.0283675675676,5.8768
LRS-00085,LRS-00085-01,"Semirrápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0,019/min ",,Mennekes,SOCKET,74.0,"Disponível","2023-04-29 19:46:48.784000",74,0,0,0,0,0.019,0,0.2608,0,0.019,583.783783783784,144,37.9459459459459,0.981772972972973,11.3526918918919,2.9968
LRS-00085,LRS-00085-02,"Semirrápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0,019/min ",,Mennekes,SOCKET,74.0,"Disponível","2023-04-29 19:46:48.784000",74,0,0,0,0,0.019,0,0.2608,0,0.019,583.783783783784,144,37.9459459459459,0.981772972972973,11.3526918918919,2.9968
LRS-00086,LRS-00086-01,"Semirrápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0,019/min ",,Mennekes,SOCKET,74.0,"Disponível","2023-04-29 12:35:22.560000",74,0,0,0,0,0.019,0,0.2608,0,0.019,583.783783783784,144,37.9459459459459,0.981772972972973,11.3526918918919,2.9968
LRS-00086,LRS-00086-02,"Semirrápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0,019/min ",,Mennekes,SOCKET,74.0,"Disponível","2023-04-29 12:35:22.560000",74,0,0,0,0,0.019,0,0.2608,0,0.019,583.783783783784,144,37.9459459459459,0.981772972972973,11.3526918918919,2.9968
LRS-00087,LRS-00087-01,"Semirrápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0,019/min ",,Mennekes,SOCKET,74.0,"Disponível","2023-04-30 09:33:31.823000",74,0,0,0,0,0.019,0,0.2608,0,0.019,583.783783783784,144,37.9459459459459,0.981772972972973,11.3526918918919,2.9968
LRS-00087,LRS-00087-02,"Semirrápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0,019/min ",,Mennekes,SOCKET,74.0,"Disponível","2023-04-30 09:33:31.823000",74,0,0,0,0,0.019,0,0.2608,0,0.019,583.783783783784,144,37.9459459459459,0.981772972972973,11.3526918918919,2.9968
LRS-00088,LRS-00088-02,"Semirrápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0,019/min ",,Mennekes,SOCKET,74.0,"Disponível","2023-04-30 09:55:50.333000",74,0,0,0,0,0.019,0,0.2608,0,0.019,583.783783783784,144,37.9459459459459,0.981772972972973,11.3526918918919,2.9968
LRS-00088,LRS-00088-01,"Semirrápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0,019/min ",,Mennekes,SOCKET,74.0,"Em uso","2023-04-30 09:55:50.333000",74,0,0,0,0,0.019,0,0.2608,0,0.019,583.783783783784,144,37.9459459459459,0.981772972972973,11.3526918918919,2.9968
LRS-00089,LRS-00089-01,"Semirrápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0,019/min ",,Mennekes,SOCKET,74.0,"Disponível","2023-04-30 11:25:00.827000",74,0,0,0,0,0.019,0,0.2608,0,0.019,583.783783783784,144,37.9459459459459,0.981772972972973,11.3526918918919,2.9968
LRS-00089,LRS-00089-02,"Semirrápido","Disponível",Loures,"Rua 28 Setembro 250","GLP - Galp","Não","Média Tensão","€0,2608/charge ","€0,019/min ",,Mennekes,SOCKET,74.0,"Em uso","2023-04-30 11:25:00.827000",74,0,0,0,0,0.019,0,0.2608,0,0.019,583.783783783784,144,37.9459459459459,0.981772972972973,11.3526918918919,2.9968
LRS-00091,LRS-00091-02,"Rápido","Disponível",Loures,"Rua Marechal António de Spínola","KLC - Atlante","Não","Média Tensão","€0,2609/charge ","€0,1/min ",,CCS,CABLE,60.0,"Disponível","2023-04-30 11:08:56.407000",60,0,0,0,0,0.1,0,0.2609,0,0.1,583.783783783784,144,46.8,4.9409,58.6392783783784,14.6609
LRS-00091,LRS-00091-01,"Rápido","Disponível",Loures,"Rua Marechal António de Spínola","KLC - Atlante","Não","Média Tensão","€0,2609/charge ","€0,1/min ",,CHAdeMO,CABLE,50.0,"Disponível","2023-04-30 11:08:56.407000",50,0,0,0,0,0.1,0,0.2609,0,0.1,583.783783783784,144,56.16,5.8769,58.6392783783784,14.6609
LRS-80003,LRS-80003-02,"Semirrápido","Disponível",Loures,"Rua Sofia Mello Breyner","GLP - Galp","Não","Baixa Tensão Normal","€0,2608/charge ","€0,019/min ",,Mennekes,SOCKET,74.0,"Disponível","2023-04-30 08:05:11.802000",74,0,0,0,0,0.019,0,0.2608,0,0.019,583.783783783784,144,37.9459459459459,0.981772972972973,11.3526918918919,2.9968
LRS-80003,LRS-80003-01,"Semirrápido","Disponível",Loures,"Rua Sofia Mello Breyner","GLP - Galp","Não","Baixa Tensão Normal","€0,2608/charge ","€0,019/min ",,Mennekes,SOCKET,74.0,"Disponível","2023-04-30 08:05:11.802000",74,0,0,0,0,0.019,0,0.2608,0,0.019,583.783783783784,144,37.9459459459459,0.981772972972973,11.3526918918919,2.9968
LRS-80016,LRS-80016-02,"Semirrápido","Disponível",Loures,"Rua Primeiro de Maio","GLP - Galp","Não","Baixa Tensão Normal","€0,2608/charge ","€0,019/min ",,Mennekes,SOCKET,74.0,"Em uso","2023-04-30 09:13:48.347000",74,0,0,0,0,0.019,0,0.2608,0,0.019,583.783783783784,144,37.9459459459459,0.981772972972973,11.3526918918919,2.9968
LRS-80016,LRS-80016-01,"Semirrápido","Disponível",Loures,"Rua Primeiro de Maio","GLP - Galp","Não","Baixa Tensão Normal","€0,2608/charge ","€0,019/min ",,Mennekes,SOCKET,74.0,"Disponível","2023-04-30 09:13:48.347000",74,0,0,0,0,0.019,0,0.2608,0,0.019,583.783783783784,144,37.9459459459459,0.981772972972973,11.3526918918919,2.9968
LRS-90001,LRS-90001-1,Normal,"Disponível",Loures,"Largo João Raymundo Alves","EDP - EDP Comercial","Não","Baixa Tensão Normal","€0,004/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-30 09:39:58.939000",37,0,0,0,0.004,0,0,0,0,0.004,583.783783783784,144,75.8918918918919,0.303567567567568,2.33513513513513,0.576
LRS-90001,LRS-90001-2,Normal,"Disponível",Loures,"Largo João Raymundo Alves","EDP - EDP Comercial","Não","Baixa Tensão Normal","€0,004/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-30 09:39:58.939000",37,0,0,0,0.004,0,0,0,0,0.004,583.783783783784,144,75.8918918918919,0.303567567567568,2.33513513513513,0.576
LRS-90002,LRS-90002-1,Normal,"Disponível",Loures,"Avenida Severiano Falcão","GLP - Galp","Não","Baixa Tensão Normal","€0,0059/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-30 10:32:29.898000",37,0,0,0,0.0059,0,0,0,0,0.0059,583.783783783784,144,75.8918918918919,0.447762162162162,3.44432432432432,0.8496
LRS-90002,LRS-90002-2,Normal,"Disponível",Loures,"Avenida Severiano Falcão","GLP - Galp","Não","Baixa Tensão Normal","€0,0059/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-30 10:32:29.898000",37,0,0,0,0.0059,0,0,0,0,0.0059,583.783783783784,144,75.8918918918919,0.447762162162162,3.44432432432432,0.8496
LRS-90004,LRS-90004-1,Normal,"Disponível",Loures,"Rua António dos Santos Saúde e Vida","HRZ - Power dot","Não","Baixa Tensão Normal","€0,0037/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-30 11:14:12.068000",37,0,0,0,0.0037,0,0,0,0,0.0037,583.783783783784,144,75.8918918918919,0.2808,2.16,0.5328
LRS-90004,LRS-90004-2,Normal,"Disponível",Loures,"Rua António dos Santos Saúde e Vida","HRZ - Power dot","Não","Baixa Tensão Normal","€0,0037/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-30 11:14:12.068000",37,0,0,0,0.0037,0,0,0,0,0.0037,583.783783783784,144,75.8918918918919,0.2808,2.16,0.5328
LRS-90005,LRS-90005-02,Normal,"Disponível",Loures,"Rua Quinta do Pinto","KLC - Atlante","Não","Baixa Tensão Normal","€0,009/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-30 10:49:10.752000",37,0,0,0,0.009,0,0,0,0,0.009,583.783783783784,144,75.8918918918919,0.683027027027027,5.25405405405405,1.296
LRS-90005,LRS-90005-01,Normal,"Disponível",Loures,"Rua Quinta do Pinto","KLC - Atlante","Não","Baixa Tensão Normal","€0,009/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-30 10:49:10.752000",37,0,0,0,0.009,0,0,0,0,0.009,583.783783783784,144,75.8918918918919,0.683027027027027,5.25405405405405,1.296
LRS-90006,LRS-90006-2,Normal,"Disponível",Loures,"Rua Vasco da Gama","EDP - EDP Comercial","Não","Baixa Tensão Normal","€0,004/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-30 09:44:46.936000",37,0,0,0,0.004,0,0,0,0,0.004,583.783783783784,144,75.8918918918919,0.303567567567568,2.33513513513513,0.576
LRS-90006,LRS-90006-4,Normal,"Disponível",Loures,"Rua Vasco da Gama","EDP - EDP Comercial","Não","Baixa Tensão Normal","€0,004/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-30 09:44:46.936000",37,0,0,0,0.004,0,0,0,0,0.004,583.783783783784,144,75.8918918918919,0.303567567567568,2.33513513513513,0.576
LRS-90006,LRS-90006-3,Normal,"Disponível",Loures,"Rua Vasco da Gama","EDP - EDP Comercial","Não","Baixa Tensão Normal","€0,004/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-30 09:44:46.936000",37,0,0,0,0.004,0,0,0,0,0.004,583.783783783784,144,75.8918918918919,0.303567567567568,2.33513513513513,0.576
LRS-90006,LRS-90006-1,Normal,"Disponível",Loures,"Rua Vasco da Gama","EDP - EDP Comercial","Não","Baixa Tensão Normal","€0,004/min ",,,Mennekes,SOCKET,37.0,"Em uso","2023-04-30 09:44:46.936000",37,0,0,0,0.004,0,0,0,0,0.004,583.783783783784,144,75.8918918918919,0.303567567567568,2.33513513513513,0.576
LRS-90007,LRS-90007-2,"Semirrápido","Disponível",Loures,"Rua da República","KLC - Atlante","Não","Baixa Tensão Normal","€0,015/min ",,,Mennekes,SOCKET,22.0,"Disponível","2023-04-30 10:18:25.169000",22,0,0,0,0.015,0,0,0,0,0.015,583.783783783784,144,127.636363636364,1.91454545454545,8.75675675675675,2.16
LRS-90007,LRS-90007-1,"Semirrápido","Disponível",Loures,"Rua da República","KLC - Atlante","Não","Baixa Tensão Normal","€0,015/min ",,,Mennekes,SOCKET,22.0,"Em uso","2023-04-30 10:18:25.169000",22,0,0,0,0.015,0,0,0,0,0.015,583.783783783784,144,127.636363636364,1.91454545454545,8.75675675675675,2.16
LRS-90008,LRS-90008-02,Normal,"Disponível",Loures,"Rua Olivença","EDP - EDP Comercial","Não","Baixa Tensão Normal","€0,004/min ",,,Mennekes,SOCKET,37.0,"Em uso","2023-04-30 11:39:29.117000",37,0,0,0,0.004,0,0,0,0,0.004,583.783783783784,144,75.8918918918919,0.303567567567568,2.33513513513513,0.576
LRS-90008,LRS-90008-03,Normal,"Disponível",Loures,"Rua Olivença","EDP - EDP Comercial","Não","Baixa Tensão Normal","€0,004/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-30 11:39:29.117000",37,0,0,0,0.004,0,0,0,0,0.004,583.783783783784,144,75.8918918918919,0.303567567567568,2.33513513513513,0.576
LRS-90008,LRS-90008-04,Normal,"Disponível",Loures,"Rua Olivença","EDP - EDP Comercial","Não","Baixa Tensão Normal","€0,004/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-30 11:39:29.117000",37,0,0,0,0.004,0,0,0,0,0.004,583.783783783784,144,75.8918918918919,0.303567567567568,2.33513513513513,0.576
LRS-90008,LRS-90008-01,Normal,"Disponível",Loures,"Rua Olivença","EDP - EDP Comercial","Não","Baixa Tensão Normal","€0,004/min ",,,Mennekes,SOCKET,37.0,"Disponível","2023-04-30 11:39:29.117000",37,0,0,0,0.004,0,0,0,0,0.004,583.783783783784,144,75.8918918918919,0.303567567567568,2.33513513513513,0.576
